/home/wenjun/anaconda2/bin/python2.7 /home/wenjun/AnacondaProjects/on_my_git/DCN/run_raw_mnist.py
/home/wenjun/anaconda2/lib/python2.7/site-packages/theano/gpuarray/dnn.py:135: UserWarning: Your cuDNN version is more recent than Theano. If you encounter problems, try updating Theano or downgrading cuDNN to version 5.1.
Fine-tuning epoch 14 ++++
Total cost: 1.07952, Reconstruction: 0.84643, Clustering: 0.23309,
Fine-tuning epoch 15 ++++
Total cost: 1.07176, Reconstruction: 0.83966, Clustering: 0.23210,
Fine-tuning epoch 16 ++++
Total cost: 1.05950, Reconstruction: 0.82938, Clustering: 0.23012,
Fine-tuning epoch 17 ++++
Total cost: 1.04929, Reconstruction: 0.82084, Clustering: 0.22845,
Fine-tuning epoch 18 ++++
Total cost: 1.04053, Reconstruction: 0.81357, Clustering: 0.22696,
Fine-tuning epoch 19 ++++
Total cost: 1.03170, Reconstruction: 0.80632, Clustering: 0.22538,
Fine-tuning epoch 20 ++++
Total cost: 1.02244, Reconstruction: 0.79769, Clustering: 0.22475,
Fine-tuning epoch 21 ++++
Total cost: 1.01402, Reconstruction: 0.79113, Clustering: 0.22289,
Fine-tuning epoch 22 ++++
Total cost: 1.00280, Reconstruction: 0.78153, Clustering: 0.22126,
Fine-tuning epoch 23 ++++
Total cost: 0.99688, Reconstruction: 0.77509, Clustering: 0.22179,
Fine-tuning epoch 24 ++++
Total cost: 0.98628, Reconstruction: 0.76610, Clustering: 0.22018,
Fine-tuning epoch 25 ++++
Total cost: 0.97821, Reconstruction: 0.75937, Clustering: 0.21885,
Fine-tuning epoch 26 ++++
Total cost: 0.96800, Reconstruction: 0.75031, Clustering: 0.21769,
Fine-tuning epoch 27 ++++
Total cost: 0.96182, Reconstruction: 0.74423, Clustering: 0.21759,
Fine-tuning epoch 28 ++++
Total cost: 0.95748, Reconstruction: 0.73976, Clustering: 0.21771,
Fine-tuning epoch 29 ++++
Total cost: 0.94594, Reconstruction: 0.73068, Clustering: 0.21526,
Fine-tuning epoch 30 ++++
Total cost: 0.93935, Reconstruction: 0.72419, Clustering: 0.21516,
Fine-tuning epoch 31 ++++
Total cost: 0.92958, Reconstruction: 0.71705, Clustering: 0.21253,
Fine-tuning epoch 32 ++++
Total cost: 0.92372, Reconstruction: 0.71167, Clustering: 0.21205,
Fine-tuning epoch 33 ++++
Total cost: 0.91766, Reconstruction: 0.70536, Clustering: 0.21230,
Fine-tuning epoch 34 ++++
Total cost: 0.91788, Reconstruction: 0.70474, Clustering: 0.21314,
Fine-tuning epoch 35 ++++
Total cost: 0.90816, Reconstruction: 0.69692, Clustering: 0.21124,
Fine-tuning epoch 36 ++++
Total cost: 0.90570, Reconstruction: 0.69429, Clustering: 0.21141,
Fine-tuning epoch 37 ++++
Total cost: 0.90055, Reconstruction: 0.68980, Clustering: 0.21075,
Fine-tuning epoch 38 ++++
Total cost: 0.89815, Reconstruction: 0.68620, Clustering: 0.21195,
Fine-tuning epoch 39 ++++
Total cost: 0.88931, Reconstruction: 0.68065, Clustering: 0.20866,
Fine-tuning epoch 40 ++++
Total cost: 0.88613, Reconstruction: 0.67660, Clustering: 0.20953,
Fine-tuning epoch 41 ++++
Total cost: 0.88026, Reconstruction: 0.67211, Clustering: 0.20815,
Fine-tuning epoch 42 ++++
Total cost: 0.87707, Reconstruction: 0.66848, Clustering: 0.20859,
Fine-tuning epoch 43 ++++
Total cost: 0.87255, Reconstruction: 0.66541, Clustering: 0.20714,
Fine-tuning epoch 44 ++++
Total cost: 0.86492, Reconstruction: 0.65875, Clustering: 0.20617,
Fine-tuning epoch 45 ++++
Total cost: 0.86702, Reconstruction: 0.66006, Clustering: 0.20696,
Fine-tuning epoch 46 ++++
Total cost: 0.85805, Reconstruction: 0.65211, Clustering: 0.20594,
Fine-tuning epoch 47 ++++
Total cost: 0.85450, Reconstruction: 0.65016, Clustering: 0.20434,
Fine-tuning epoch 48 ++++
Total cost: 0.84967, Reconstruction: 0.64562, Clustering: 0.20405,
Fine-tuning epoch 49 ++++
Total cost: 0.84334, Reconstruction: 0.63984, Clustering: 0.20350,
Fine-tuning epoch 50 ++++
Total cost: 0.84197, Reconstruction: 0.63903, Clustering: 0.20295,
Average squared 2-D reconstruction error: 0.6390
NMI for deep clustering: 0.58
ARI for deep clustering: 0.42
ACC for deep clustering: 0.56
The training code for file multi_layer_km.pyc ran for 24.14m
... building the model
... getting the pretraining functions
... pre-training the model
Pre-training layer 0, epoch 0, cost  3.15737169395
Pre-training layer 0, epoch 1, cost  0.982581018625
Pre-training layer 0, epoch 2, cost  0.791424025445
Pre-training layer 0, epoch 3, cost  0.703706000009
Pre-training layer 0, epoch 4, cost  0.649783142956
Pre-training layer 0, epoch 5, cost  0.611269225097
Pre-training layer 0, epoch 6, cost  0.581956135165
Pre-training layer 0, epoch 7, cost  0.558709785696
Pre-training layer 0, epoch 8, cost  0.539441413819
Pre-training layer 0, epoch 9, cost  0.523005504428
Pre-training layer 0, epoch 10, cost  0.50880655022
Pre-training layer 0, epoch 11, cost  0.496408633708
Pre-training layer 0, epoch 12, cost  0.485275223063
Pre-training layer 0, epoch 13, cost  0.475401819458
Pre-training layer 0, epoch 14, cost  0.466505885407
Pre-training layer 0, epoch 15, cost  0.458418334302
Pre-training layer 0, epoch 16, cost  0.451034711314
Pre-training layer 0, epoch 17, cost  0.444228098284
Pre-training layer 0, epoch 18, cost  0.437903667552
Pre-training layer 0, epoch 19, cost  0.432053614876
Pre-training layer 0, epoch 20, cost  0.426632675239
Pre-training layer 0, epoch 21, cost  0.421591390549
Pre-training layer 0, epoch 22, cost  0.416848396201
Pre-training layer 0, epoch 23, cost  0.41238913774
Pre-training layer 0, epoch 24, cost  0.408189114259
Pre-training layer 0, epoch 25, cost  0.404209079108
Pre-training layer 0, epoch 26, cost  0.400442436387
Pre-training layer 0, epoch 27, cost  0.396863648973
Pre-training layer 0, epoch 28, cost  0.393459398717
Pre-training layer 0, epoch 29, cost  0.390215750969
Pre-training layer 0, epoch 30, cost  0.387081535382
Pre-training layer 0, epoch 31, cost  0.384095705933
Pre-training layer 0, epoch 32, cost  0.381255301952
Pre-training layer 0, epoch 33, cost  0.378553736802
Pre-training layer 0, epoch 34, cost  0.37595527654
Pre-training layer 0, epoch 35, cost  0.37343999014
Pre-training layer 0, epoch 36, cost  0.370429679853
Pre-training layer 0, epoch 37, cost  0.367841803583
Pre-training layer 0, epoch 38, cost  0.365551681562
Pre-training layer 0, epoch 39, cost  0.363377022958
Pre-training layer 0, epoch 40, cost  0.361288890673
Pre-training layer 0, epoch 41, cost  0.359277921699
Pre-training layer 0, epoch 42, cost  0.35734650764
Pre-training layer 0, epoch 43, cost  0.355492461804
Pre-training layer 0, epoch 44, cost  0.353693118351
Pre-training layer 0, epoch 45, cost  0.351954194183
Pre-training layer 0, epoch 46, cost  0.350272434123
Pre-training layer 0, epoch 47, cost  0.348638411542
Pre-training layer 0, epoch 48, cost  0.347062895301
Pre-training layer 0, epoch 49, cost  0.345523481749
Pre-training layer 1, epoch 0, cost  3.85443688225
Pre-training layer 1, epoch 1, cost  1.01213549384
Pre-training layer 1, epoch 2, cost  0.731438779766
Pre-training layer 1, epoch 3, cost  0.611814459238
Pre-training layer 1, epoch 4, cost  0.54246533815
Pre-training layer 1, epoch 5, cost  0.495709480815
Pre-training layer 1, epoch 6, cost  0.460376159272
Pre-training layer 1, epoch 7, cost  0.432240727118
Pre-training layer 1, epoch 8, cost  0.409512388662
Pre-training layer 1, epoch 9, cost  0.39005155049
Pre-training layer 1, epoch 10, cost  0.37400160869
Pre-training layer 1, epoch 11, cost  0.359801082518
Pre-training layer 1, epoch 12, cost  0.347355097403
Pre-training layer 1, epoch 13, cost  0.33604508377
Pre-training layer 1, epoch 14, cost  0.326313207389
Pre-training layer 1, epoch 15, cost  0.3171399934
Pre-training layer 1, epoch 16, cost  0.308782704439
Pre-training layer 1, epoch 17, cost  0.301808221538
Pre-training layer 1, epoch 18, cost  0.29458817789
Pre-training layer 1, epoch 19, cost  0.288382665428
Pre-training layer 1, epoch 20, cost  0.282352137341
Pre-training layer 1, epoch 21, cost  0.276851241211
Pre-training layer 1, epoch 22, cost  0.271617615169
Pre-training layer 1, epoch 23, cost  0.267121462904
Pre-training layer 1, epoch 24, cost  0.262640456753
Pre-training layer 1, epoch 25, cost  0.258934769688
Pre-training layer 1, epoch 26, cost  0.255062432989
Pre-training layer 1, epoch 27, cost  0.251025135225
Pre-training layer 1, epoch 28, cost  0.247964633837
Pre-training layer 1, epoch 29, cost  0.244335947544
Pre-training layer 1, epoch 30, cost  0.241088470029
Pre-training layer 1, epoch 31, cost  0.238196386641
Pre-training layer 1, epoch 32, cost  0.235696963368
Pre-training layer 1, epoch 33, cost  0.233110226262
Pre-training layer 1, epoch 34, cost  0.2304283935
Pre-training layer 1, epoch 35, cost  0.227823224242
Pre-training layer 1, epoch 36, cost  0.225443357479
Pre-training layer 1, epoch 37, cost  0.223644352647
Pre-training layer 1, epoch 38, cost  0.221531532765
Pre-training layer 1, epoch 39, cost  0.219347205629
Pre-training layer 1, epoch 40, cost  0.217400898007
Pre-training layer 1, epoch 41, cost  0.215579236595
Pre-training layer 1, epoch 42, cost  0.213888412454
Pre-training layer 1, epoch 43, cost  0.21217925323
Pre-training layer 1, epoch 44, cost  0.210447112453
Pre-training layer 1, epoch 45, cost  0.208936828419
Pre-training layer 1, epoch 46, cost  0.207515980129
Pre-training layer 1, epoch 47, cost  0.20604776524
Pre-training layer 1, epoch 48, cost  0.204522922034
Pre-training layer 1, epoch 49, cost  0.203119481025
Pre-training layer 2, epoch 0, cost  4.81179571013
Pre-training layer 2, epoch 1, cost  1.40391612367
Pre-training layer 2, epoch 2, cost  1.07303947781
Pre-training layer 2, epoch 3, cost  0.912365241111
Pre-training layer 2, epoch 4, cost  0.814284142463
Pre-training layer 2, epoch 5, cost  0.732715801505
Pre-training layer 2, epoch 6, cost  0.708047643242
Pre-training layer 2, epoch 7, cost  0.65581837767
Pre-training layer 2, epoch 8, cost  0.633309701237
Pre-training layer 2, epoch 9, cost  0.614338979707
Pre-training layer 2, epoch 10, cost  0.594539535713
Pre-training layer 2, epoch 11, cost  0.569991337222
Pre-training layer 2, epoch 12, cost  0.560803992684
Pre-training layer 2, epoch 13, cost  0.554195820044
Pre-training layer 2, epoch 14, cost  0.537162754026
Pre-training layer 2, epoch 15, cost  0.525876376867
Pre-training layer 2, epoch 16, cost  0.51489420844
Pre-training layer 2, epoch 17, cost  0.514468967875
Pre-training layer 2, epoch 18, cost  0.502777041372
Pre-training layer 2, epoch 19, cost  0.499626379207
Pre-training layer 2, epoch 20, cost  0.492768993731
Pre-training layer 2, epoch 21, cost  0.489957821695
Pre-training layer 2, epoch 22, cost  0.480792140737
Pre-training layer 2, epoch 23, cost  0.477804619837
Pre-training layer 2, epoch 24, cost  0.474455917792
Pre-training layer 2, epoch 25, cost  0.470602096472
Pre-training layer 2, epoch 26, cost  0.46721686082
Pre-training layer 2, epoch 27, cost  0.464495367758
Pre-training layer 2, epoch 28, cost  0.461509674135
Pre-training layer 2, epoch 29, cost  0.456591167186
Pre-training layer 2, epoch 30, cost  0.454556149032
Pre-training layer 2, epoch 31, cost  0.453786117723
Pre-training layer 2, epoch 32, cost  0.450132521321
Pre-training layer 2, epoch 33, cost  0.44884045933
Pre-training layer 2, epoch 34, cost  0.447269229456
Pre-training layer 2, epoch 35, cost  0.444652526747
Pre-training layer 2, epoch 36, cost  0.442864669449
Pre-training layer 2, epoch 37, cost  0.44144861696
Pre-training layer 2, epoch 38, cost  0.439332101393
Pre-training layer 2, epoch 39, cost  0.437962489943
Pre-training layer 2, epoch 40, cost  0.437119346883
Pre-training layer 2, epoch 41, cost  0.435308131105
Pre-training layer 2, epoch 42, cost  0.43401668397
Pre-training layer 2, epoch 43, cost  0.432816528814
Pre-training layer 2, epoch 44, cost  0.431668009833
Pre-training layer 2, epoch 45, cost  0.430530998017
Pre-training layer 2, epoch 46, cost  0.429535224563
Pre-training layer 2, epoch 47, cost  0.428781948911
Pre-training layer 2, epoch 48, cost  0.427766455892
Pre-training layer 2, epoch 49, cost  0.427033677156
Pre-training layer 3, epoch 0, cost  3.57852385428
Pre-training layer 3, epoch 1, cost  0.696825996038
Pre-training layer 3, epoch 2, cost  0.445595628079
Pre-training layer 3, epoch 3, cost  0.314998345714
Pre-training layer 3, epoch 4, cost  0.241759626254
Pre-training layer 3, epoch 5, cost  0.201458678362
Pre-training layer 3, epoch 6, cost  0.168511988553
Pre-training layer 3, epoch 7, cost  0.144580999922
Pre-training layer 3, epoch 8, cost  0.128847427371
Pre-training layer 3, epoch 9, cost  0.116820473094
Pre-training layer 3, epoch 10, cost  0.106955903149
Pre-training layer 3, epoch 11, cost  0.097179301397
Pre-training layer 3, epoch 12, cost  0.0891164932717
Pre-training layer 3, epoch 13, cost  0.0850753084306
Pre-training layer 3, epoch 14, cost  0.0800777841461
Pre-training layer 3, epoch 15, cost  0.0756592257432
Pre-training layer 3, epoch 16, cost  0.0719087849659
Pre-training layer 3, epoch 17, cost  0.0689093530471
Pre-training layer 3, epoch 18, cost  0.0656211287203
Pre-training layer 3, epoch 19, cost  0.0628312073151
Pre-training layer 3, epoch 20, cost  0.0601511242119
Pre-training layer 3, epoch 21, cost  0.0572916856786
Pre-training layer 3, epoch 22, cost  0.0543259557961
Pre-training layer 3, epoch 23, cost  0.0517397531482
Pre-training layer 3, epoch 24, cost  0.0499107516832
Pre-training layer 3, epoch 25, cost  0.0484528579964
Pre-training layer 3, epoch 26, cost  0.046869498588
Pre-training layer 3, epoch 27, cost  0.0450420785945
Pre-training layer 3, epoch 28, cost  0.0434835033061
Pre-training layer 3, epoch 29, cost  0.0421534214112
Pre-training layer 3, epoch 30, cost  0.0406804721414
Pre-training layer 3, epoch 31, cost  0.0394592445861
Pre-training layer 3, epoch 32, cost  0.0381986970852
Pre-training layer 3, epoch 33, cost  0.0370675549244
Pre-training layer 3, epoch 34, cost  0.0359426381831
Pre-training layer 3, epoch 35, cost  0.034932937554
Pre-training layer 3, epoch 36, cost  0.0339304731354
Pre-training layer 3, epoch 37, cost  0.0329505545225
Pre-training layer 3, epoch 38, cost  0.032088500591
Pre-training layer 3, epoch 39, cost  0.031239782499
Pre-training layer 3, epoch 40, cost  0.0304140294177
Pre-training layer 3, epoch 41, cost  0.0296528212579
Pre-training layer 3, epoch 42, cost  0.028948660808
Pre-training layer 3, epoch 43, cost  0.0282338884165
Pre-training layer 3, epoch 44, cost  0.0273895682112
Pre-training layer 3, epoch 45, cost  0.0263908775234
Pre-training layer 3, epoch 46, cost  0.0255761482396
Pre-training layer 3, epoch 47, cost  0.0250007879658
Pre-training layer 3, epoch 48, cost  0.0245409276419
Pre-training layer 3, epoch 49, cost  0.0241252080941
Pre-training layer 4, epoch 0, cost  4.21594866425
Pre-training layer 4, epoch 1, cost  1.15758302324
Pre-training layer 4, epoch 2, cost  0.95846875459
Pre-training layer 4, epoch 3, cost  0.923071650102
Pre-training layer 4, epoch 4, cost  0.906062339359
Pre-training layer 4, epoch 5, cost  0.893585450008
Pre-training layer 4, epoch 6, cost  0.884682458948
Pre-training layer 4, epoch 7, cost  0.877562741039
Pre-training layer 4, epoch 8, cost  0.871932128706
Pre-training layer 4, epoch 9, cost  0.867116087226
Pre-training layer 4, epoch 10, cost  0.862996662136
Pre-training layer 4, epoch 11, cost  0.859380738738
Pre-training layer 4, epoch 12, cost  0.856233777155
Pre-training layer 4, epoch 13, cost  0.853416169424
Pre-training layer 4, epoch 14, cost  0.850854020598
Pre-training layer 4, epoch 15, cost  0.848586628688
Pre-training layer 4, epoch 16, cost  0.84647268396
Pre-training layer 4, epoch 17, cost  0.844578155246
Pre-training layer 4, epoch 18, cost  0.842837981526
Pre-training layer 4, epoch 19, cost  0.841243992147
Pre-training layer 4, epoch 20, cost  0.839746461245
Pre-training layer 4, epoch 21, cost  0.838356002784
Pre-training layer 4, epoch 22, cost  0.837109113755
Pre-training layer 4, epoch 23, cost  0.835859945238
Pre-training layer 4, epoch 24, cost  0.834769787296
Pre-training layer 4, epoch 25, cost  0.833718954451
Pre-training layer 4, epoch 26, cost  0.832730836389
Pre-training layer 4, epoch 27, cost  0.831818547175
Pre-training layer 4, epoch 28, cost  0.830984172515
Pre-training layer 4, epoch 29, cost  0.830152156626
Pre-training layer 4, epoch 30, cost  0.829356769921
Pre-training layer 4, epoch 31, cost  0.828627155053
Pre-training layer 4, epoch 32, cost  0.827941561643
Pre-training layer 4, epoch 33, cost  0.827273910415
Pre-training layer 4, epoch 34, cost  0.826665469215
Pre-training layer 4, epoch 35, cost  0.826045631865
Pre-training layer 4, epoch 36, cost  0.825492730553
Pre-training layer 4, epoch 37, cost  0.824944347771
Pre-training layer 4, epoch 38, cost  0.824440171762
Pre-training layer 4, epoch 39, cost  0.82394371641
Pre-training layer 4, epoch 40, cost  0.823473926454
Pre-training layer 4, epoch 41, cost  0.823033644522
Pre-training layer 4, epoch 42, cost  0.822601951222
Pre-training layer 4, epoch 43, cost  0.8221685085
Pre-training layer 4, epoch 44, cost  0.821789163296
Pre-training layer 4, epoch 45, cost  0.821391992498
Pre-training layer 4, epoch 46, cost  0.821043537627
Pre-training layer 4, epoch 47, cost  0.820695350687
Pre-training layer 4, epoch 48, cost  0.82035438511
Pre-training layer 4, epoch 49, cost  0.82002888496
Pre-training layer 5, epoch 0, cost  5.46561198948
Pre-training layer 5, epoch 1, cost  3.45716021112
Pre-training layer 5, epoch 2, cost  3.44536806694
Pre-training layer 5, epoch 3, cost  3.44203334462
Pre-training layer 5, epoch 4, cost  3.44011873254
Pre-training layer 5, epoch 5, cost  3.43862119364
Pre-training layer 5, epoch 6, cost  3.43723023043
Pre-training layer 5, epoch 7, cost  3.43581222995
Pre-training layer 5, epoch 8, cost  3.43431470556
Pre-training layer 5, epoch 9, cost  3.43274054171
Pre-training layer 5, epoch 10, cost  3.43108967421
Pre-training layer 5, epoch 11, cost  3.42931624036
Pre-training layer 5, epoch 12, cost  3.4272890423
Pre-training layer 5, epoch 13, cost  3.42478157237
Pre-training layer 5, epoch 14, cost  3.42145605093
Pre-training layer 5, epoch 15, cost  3.41678676225
Pre-training layer 5, epoch 16, cost  3.4100237517
Pre-training layer 5, epoch 17, cost  3.40056677817
Pre-training layer 5, epoch 18, cost  3.3898208092
Pre-training layer 5, epoch 19, cost  3.38186092313
Pre-training layer 5, epoch 20, cost  3.37763400983
Pre-training layer 5, epoch 21, cost  3.37521810931
Pre-training layer 5, epoch 22, cost  3.37358981455
Pre-training layer 5, epoch 23, cost  3.37238166332
Pre-training layer 5, epoch 24, cost  3.37142678299
Pre-training layer 5, epoch 25, cost  3.37063677105
Pre-training layer 5, epoch 26, cost  3.36996173243
Pre-training layer 5, epoch 27, cost  3.36936942103
Pre-training layer 5, epoch 28, cost  3.36884004924
Pre-training layer 5, epoch 29, cost  3.36835983005
Pre-training layer 5, epoch 30, cost  3.36792015812
Pre-training layer 5, epoch 31, cost  3.36751311278
Pre-training layer 5, epoch 32, cost  3.36713353023
Pre-training layer 5, epoch 33, cost  3.36677804576
Pre-training layer 5, epoch 34, cost  3.36644381865
Pre-training layer 5, epoch 35, cost  3.36612763725
Pre-training layer 5, epoch 36, cost  3.36582812694
Pre-training layer 5, epoch 37, cost  3.36554323227
Pre-training layer 5, epoch 38, cost  3.3652720227
Pre-training layer 5, epoch 39, cost  3.36501281162
Pre-training layer 5, epoch 40, cost  3.36476489433
Pre-training layer 5, epoch 41, cost  3.36452753059
Pre-training layer 5, epoch 42, cost  3.36429969882
Pre-training layer 5, epoch 43, cost  3.36408081528
Pre-training layer 5, epoch 44, cost  3.36387055562
Pre-training layer 5, epoch 45, cost  3.36366815506
Pre-training layer 5, epoch 46, cost  3.36347297025
Pre-training layer 5, epoch 47, cost  3.36328467424
Pre-training layer 5, epoch 48, cost  3.36310307003
The pretraining code for file multi_layer_km.pyc ran for 25.73m
Pre-training layer 5, epoch 49, cost  3.3629276024
Initial NMI for deep clustering: 0.52
ARI for deep clustering: 0.39
ACC for deep clustering: 0.54
... getting the finetuning functions
... finetunning the model
Fine-tuning epoch 1 ++++
Total cost: 2.13584, Reconstruction: 1.83500, Clustering: 0.30083,
Fine-tuning epoch 2 ++++
Total cost: 1.60883, Reconstruction: 1.30913, Clustering: 0.29971,
Fine-tuning epoch 3 ++++
Total cost: 1.45353, Reconstruction: 1.16368, Clustering: 0.28986,
Fine-tuning epoch 4 ++++
Total cost: 1.35026, Reconstruction: 1.07328, Clustering: 0.27698,
Fine-tuning epoch 5 ++++
Total cost: 1.28531, Reconstruction: 1.01709, Clustering: 0.26822,
Fine-tuning epoch 6 ++++
Total cost: 1.23939, Reconstruction: 0.97906, Clustering: 0.26033,
Fine-tuning epoch 7 ++++
Total cost: 1.20603, Reconstruction: 0.95085, Clustering: 0.25518,
Fine-tuning epoch 8 ++++
Total cost: 1.17652, Reconstruction: 0.92613, Clustering: 0.25038,
Fine-tuning epoch 9 ++++
Total cost: 1.15458, Reconstruction: 0.90778, Clustering: 0.24681,
Fine-tuning epoch 10 ++++
Total cost: 1.13696, Reconstruction: 0.89310, Clustering: 0.24385,
Fine-tuning epoch 11 ++++
Total cost: 1.11468, Reconstruction: 0.87518, Clustering: 0.23950,
Fine-tuning epoch 12 ++++
Total cost: 1.10633, Reconstruction: 0.86677, Clustering: 0.23956,
Fine-tuning epoch 13 ++++
Total cost: 1.09445, Reconstruction: 0.85659, Clustering: 0.23786,
Fine-tuning epoch 14 ++++
Total cost: 1.08240, Reconstruction: 0.84588, Clustering: 0.23652,
Fine-tuning epoch 15 ++++
Total cost: 1.06617, Reconstruction: 0.83307, Clustering: 0.23310,
Fine-tuning epoch 16 ++++
Total cost: 1.06317, Reconstruction: 0.82937, Clustering: 0.23380,
Fine-tuning epoch 17 ++++
Total cost: 1.04743, Reconstruction: 0.81597, Clustering: 0.23146,
Fine-tuning epoch 18 ++++
Total cost: 1.03944, Reconstruction: 0.80882, Clustering: 0.23061,
Fine-tuning epoch 19 ++++
Total cost: 1.02932, Reconstruction: 0.80074, Clustering: 0.22858,
Fine-tuning epoch 20 ++++
Total cost: 1.02775, Reconstruction: 0.79794, Clustering: 0.22980,
Fine-tuning epoch 21 ++++
Total cost: 1.01431, Reconstruction: 0.78714, Clustering: 0.22717,
Fine-tuning epoch 22 ++++
Total cost: 1.00484, Reconstruction: 0.77918, Clustering: 0.22566,
Fine-tuning epoch 23 ++++
Total cost: 0.99839, Reconstruction: 0.77353, Clustering: 0.22486,
Fine-tuning epoch 24 ++++
Total cost: 0.98622, Reconstruction: 0.76392, Clustering: 0.22230,
Fine-tuning epoch 25 ++++
Total cost: 0.97843, Reconstruction: 0.75722, Clustering: 0.22121,
Fine-tuning epoch 26 ++++
Total cost: 0.97309, Reconstruction: 0.75237, Clustering: 0.22072,
Fine-tuning epoch 27 ++++
Total cost: 0.95942, Reconstruction: 0.74149, Clustering: 0.21793,
Fine-tuning epoch 28 ++++
Total cost: 0.95513, Reconstruction: 0.73775, Clustering: 0.21738,
Fine-tuning epoch 29 ++++
Total cost: 0.94856, Reconstruction: 0.73114, Clustering: 0.21742,
Fine-tuning epoch 30 ++++
Total cost: 0.94393, Reconstruction: 0.72699, Clustering: 0.21694,
Fine-tuning epoch 31 ++++
Total cost: 0.93478, Reconstruction: 0.72000, Clustering: 0.21479,
Fine-tuning epoch 32 ++++
Total cost: 0.92648, Reconstruction: 0.71258, Clustering: 0.21390,
Fine-tuning epoch 33 ++++
Total cost: 0.92688, Reconstruction: 0.71205, Clustering: 0.21483,
Fine-tuning epoch 34 ++++
Total cost: 0.92373, Reconstruction: 0.70823, Clustering: 0.21550,
Fine-tuning epoch 35 ++++
Total cost: 0.91527, Reconstruction: 0.70111, Clustering: 0.21416,
Fine-tuning epoch 36 ++++
Total cost: 0.91187, Reconstruction: 0.69768, Clustering: 0.21419,
Fine-tuning epoch 37 ++++
Total cost: 0.90286, Reconstruction: 0.69062, Clustering: 0.21224,
Fine-tuning epoch 38 ++++
Total cost: 0.89907, Reconstruction: 0.68681, Clustering: 0.21226,
Fine-tuning epoch 39 ++++
Total cost: 0.90053, Reconstruction: 0.68687, Clustering: 0.21366,
Fine-tuning epoch 40 ++++
Total cost: 0.88754, Reconstruction: 0.67750, Clustering: 0.21004,
Fine-tuning epoch 41 ++++
Total cost: 0.88886, Reconstruction: 0.67716, Clustering: 0.21169,
Fine-tuning epoch 42 ++++
Total cost: 0.88126, Reconstruction: 0.67127, Clustering: 0.20999,
Fine-tuning epoch 43 ++++
Total cost: 0.88090, Reconstruction: 0.66954, Clustering: 0.21136,
Fine-tuning epoch 44 ++++
Total cost: 0.87793, Reconstruction: 0.66684, Clustering: 0.21110,
Fine-tuning epoch 45 ++++
Total cost: 0.87037, Reconstruction: 0.66083, Clustering: 0.20954,
Fine-tuning epoch 46 ++++
Total cost: 0.86844, Reconstruction: 0.65925, Clustering: 0.20919,
Fine-tuning epoch 47 ++++
Total cost: 0.86697, Reconstruction: 0.65667, Clustering: 0.21030,
Fine-tuning epoch 48 ++++
Total cost: 0.86083, Reconstruction: 0.65131, Clustering: 0.20953,
Fine-tuning epoch 49 ++++
Total cost: 0.85962, Reconstruction: 0.65023, Clustering: 0.20939,
Fine-tuning epoch 50 ++++
Total cost: 0.85147, Reconstruction: 0.64431, Clustering: 0.20715,
Average squared 2-D reconstruction error: 0.6443
NMI for deep clustering: 0.60
ARI for deep clustering: 0.43
ACC for deep clustering: 0.56
The training code for file multi_layer_km.pyc ran for 24.16m
... building the model
... getting the pretraining functions
... pre-training the model
Pre-training layer 0, epoch 0, cost  3.15894425675
Pre-training layer 0, epoch 1, cost  0.991874547875
Pre-training layer 0, epoch 2, cost  0.798755723358
Pre-training layer 0, epoch 3, cost  0.709906300067
Pre-training layer 0, epoch 4, cost  0.655440284527
Pre-training layer 0, epoch 5, cost  0.617031901337
Pre-training layer 0, epoch 6, cost  0.58781552858
Pre-training layer 0, epoch 7, cost  0.564287399868
Pre-training layer 0, epoch 8, cost  0.545052486194
Pre-training layer 0, epoch 9, cost  0.528784242513
Pre-training layer 0, epoch 10, cost  0.514749776845
Pre-training layer 0, epoch 11, cost  0.502453312873
Pre-training layer 0, epoch 12, cost  0.491543922932
Pre-training layer 0, epoch 13, cost  0.481685391583
Pre-training layer 0, epoch 14, cost  0.472719131869
Pre-training layer 0, epoch 15, cost  0.464605205376
Pre-training layer 0, epoch 16, cost  0.457168354753
Pre-training layer 0, epoch 17, cost  0.450271910084
Pre-training layer 0, epoch 18, cost  0.443894889711
Pre-training layer 0, epoch 19, cost  0.437972231826
Pre-training layer 0, epoch 20, cost  0.432432292641
Pre-training layer 0, epoch 21, cost  0.427239868864
Pre-training layer 0, epoch 22, cost  0.422351772934
Pre-training layer 0, epoch 23, cost  0.417715369242
Pre-training layer 0, epoch 24, cost  0.413314514471
Pre-training layer 0, epoch 25, cost  0.409163447337
Pre-training layer 0, epoch 26, cost  0.405222231467
Pre-training layer 0, epoch 27, cost  0.401472537067
Pre-training layer 0, epoch 28, cost  0.397900991737
Pre-training layer 0, epoch 29, cost  0.394495152213
Pre-training layer 0, epoch 30, cost  0.39098468913
Pre-training layer 0, epoch 31, cost  0.387546364482
Pre-training layer 0, epoch 32, cost  0.384477517205
Pre-training layer 0, epoch 33, cost  0.381573392684
Pre-training layer 0, epoch 34, cost  0.378792153832
Pre-training layer 0, epoch 35, cost  0.376092270842
Pre-training layer 0, epoch 36, cost  0.373501897328
Pre-training layer 0, epoch 37, cost  0.371015754512
Pre-training layer 0, epoch 38, cost  0.368618100063
Pre-training layer 0, epoch 39, cost  0.366306596765
Pre-training layer 0, epoch 40, cost  0.364069372289
